1429,Thou need’st not to be gone,need’st not
1430,Well<comma> girl<comma> thou weep’st not so much for his death As that the villain lives which slaughtered him,weep’st not
1432,Well<comma> well<comma> thou hast a careful father<comma> child<comma> One who<comma> to put thee from thy heaviness<comma> Hath sorted out a sudden day of joy That thou expects not<comma> nor I looked not for,looked not
1433,Not proud you have<comma> but thankful that you have,have Not
1435,Speak not; reply not; do not answer me,reply not
1436,Talk not to me<comma> for I’ll not speak a word,Talk not
1437,An eagle<comma> madam<comma> Hath not so green<comma> so quick<comma> so fair an eye As Paris hath,Hath not
1438,Immoderately she weeps for Tybalt’s death<comma> And therefore have I little talk of love<comma> For Venus smiles not in a house of tears,smiles not
1439,I would I knew not why it should be slowed,knew not
1440,I long to die If what thou speak’st speak not of remedy,speak not
1441,Tomorrow night look that thou lie alone; Let not the Nurse lie with thee in thy chamber,Let not
1442,O<comma> tell not me of fear,tell not
1443,Therefore he that cannot lick his fingers goes not with me,goes not
1444,Spare not for cost,Spare not
1445,Things for the cook<comma> sir<comma> but I know not what,know not
1446,Confusion’s cure lives not In these confusions,lives not
1447,Faith<comma> I know not what to say,know not
1448,Good gentle youth<comma> tempt not a desp’rate man,tempt not
1449,I beseech thee<comma> youth<comma> Put not another sin upon my head By urging me to fury,Put not
1450,Stay not<comma> begone<comma> live<comma> and hereafter say A madman’s mercy bid thee run away,Stay not
1451,I dare not<comma> sir,dare not
1452,My master knows not but I am gone hence<comma> And fearfully did menace me with death If I did stay to look on his intents,knows not
1453,Stay not to question<comma> for the watch is coming,Stay not
1454,This letter he early bid me give his father And threatened me with death<comma> going in the vault<comma> If I departed not and left him there,departed not
1455,Fear not<comma> my lord<comma> we can contain ourselves Were he the veriest antic in the world,Fear not
1456,And if the boy have not a woman’s gift To rain a shower of commanded tears<comma> An onion will do well for such a shift<comma> Which( in a napkin being close conveyed) Shall in despite enforce a watery eye,have not
1457,Call not me“ Honor” nor“ Lordship,Call not
1458,But if it were<comma> doubt not her care should be To comb your noddle with a three-legged stool And paint your face and use you like a fool,doubt not
1459,What<comma> shall I be appointed hours as though<comma> belike<comma> I knew not what to take and what to leave,knew not
1460,I perish<comma> Tranio<comma> If I achieve not this young modest girl,achieve not
1461,Master<comma> you looked so longly on the maid<comma> Perhaps you marked not what’s the pith of all,marked not
1462,We have not yet been seen in any house<comma> Nor can we be distinguished by our faces For man or master,have not
1463,Whom<comma> would to God<comma> I had well knocked at first<comma> Then had not Grumio come by the worst,had not
1464,Sirrah<comma> begone<comma> or talk not<comma> I advise you,talk not
1465,Thou know’st not gold’s effect,know’st not
1466,I know her father<comma> though I know not her<comma> And he knew my deceasèd father well,know not
1467,And do you tell me of a woman’s tongue<comma> That gives not half so great a blow to hear As will a chestnut in a farmer’s fire,gives not
1468,Hark you<comma> sir<comma> you mean not her to—,mean not
1469,Not her that chides<comma> sir<comma> at any hand<comma> I pray,pray Not
1470,Talk not to me,Talk not
1471,I see you do not mean to part with her<comma> Or else you like not of my company,like not
1472,So I to her and so she yields to me<comma> For I am rough and woo not like a babe,woo not
1473,Ay<comma> to the proof<comma> as mountains are for winds<comma> That shakes not<comma> though they blow perpetually,shakes not
1474,Who knows not where a wasp does wear his sting,knows not
1475,Why<comma> here’s no crab<comma> and therefore look not sour,look not
1476,Nay<comma> hear you<comma> Kate— in sooth<comma> you ’scape not so,’scape not
1477,I know not what to say<comma> but give me your hands,know not
1478,But in this case of wooing<comma> A child shall get a sire<comma> if I fail not of my cunning,fail not
1479,Hic ibat Simois<comma> I know you not; hic est Sigeia tellus<comma> I trust you not; Hic steterat Priami<comma> take heed he hear us not; regia<comma> presume not; celsa senis<comma> despair not,presume not
1480,Signior Lucentio<comma> this is the ’pointed day That Katherine and Petruchio should be married<comma> And yet we hear not of our son-in-law,hear not
1481,And yet I come not well,come not
1482,See not your bride in these unreverent robes,See not
1483,But<comma> sir<comma> to love concerneth us to add Her father’s liking<comma> which to bring to pass<comma> As I before imparted to your Worship<comma> I am to get a man( whate’er he be It skills not much<comma> we’ll fit him to our turn)<comma> And he shall be“ Vincentio of Pisa<comma>” And make assurance here in Padua Of greater sums than I have promisèd,skills not
1484,I see a woman may be made a fool If she had not a spirit to resist,had not
1485,Nay<comma> look not big<comma> nor stamp<comma> nor stare<comma> nor fret; I will be master of what is mine own,look not
1486,— Fear not<comma> sweet wench<comma> they shall not touch thee<comma> Kate,Fear not
1487,Who knows not that,knows not
1488,In her chamber<comma> Making a sermon of continency to her<comma> And rails and swears and rates<comma> that she( poor soul) Knows not which way to stand<comma> to look<comma> to speak<comma> And sits as one new-risen from a dream,Knows not
1489,Last night she slept not<comma> nor tonight she shall not,slept not
1490,Master<comma> a marcantant<comma> or a pedant<comma> I know not what<comma> but formal in apparel<comma> In gait and countenance surely like a father,know not
1491,No<comma> no<comma> forsooth<comma> I dare not for my life,dare not
1492,I prithee<comma> go<comma> and get me some repast<comma> I care not what<comma> so it be wholesome food,care not
1493,Face not me,Face not
1494,Thou hast braved many men; brave not me,brave not
1495,Take thou the bill<comma> give me thy mete-yard<comma> and spare not me,spare not
1496,Tut<comma> fear not me,fear not
1497,Dally not with the gods<comma> but get thee gone,Dally not
1498,Fair sir<comma> and you<comma> my merry mistress<comma> That with your strange encounter much amazed me<comma> My name is called Vincentio<comma> my dwelling Pisa<comma> And bound I am to Padua<comma> there to visit A son of mine which long I have not seen,have not
1499,Wonder not<comma> Nor be not grieved,Wonder not
1500,I marvel Cambio comes not all this while,comes not
1501,As if I knew not his name,knew not
1502,Talk not<comma> Signior Gremio,Talk not
1503,Nay<comma> I dare not swear it,dare not
1504,Fear not<comma> Baptista<comma> we will content you,Fear not
1505,Look not pale<comma> Bianca,Look not
1506,Unknit that threat’ning unkind brow<comma> And dart not scornful glances from those eyes To wound thy lord<comma> thy king<comma> thy governor,dart not
1507,The shepherd seeks the sheep<comma> and not the sheep the shepherd; but I seek my master<comma> and my master seeks not me,seeks not
1508,The sheep for fodder follow the shepherd; the shepherd for food follows not the sheep,follows not
1509,Thou for wages followest thy master; thy master for wages follows not thee,follows not
1510,Ay<comma> madam<comma> so you stumble not unheedfully,stumble not
1511,Blow not a word away Till I have found each letter in the letter Except mine own name,Blow not
1512,Muse not that I thus suddenly proceed<comma> For what I will<comma> I will<comma> and there an end,Muse not
1513,Why<comma> she hath not writ to me,hath not
1514,If you turn not<comma> you will return the sooner,turn not
1515,And when that hour o’erslips me in the day Wherein I sigh not<comma> Julia<comma> for thy sake<comma> The next ensuing hour some foul mischance Torment me for my love’s forgetfulness,sigh not
1516,Now the dog all this while sheds not a tear nor speaks a word,sheds not
1517,For Valentine<comma> I need not cite him to it,need not
1518,They say that Love hath not an eye at all,hath not
1519,I know you joy not in a love discourse,joy not
1520,Forswear not thyself<comma> sweet youth<comma> for I am not welcome,Forswear not
1521,Why<comma> fool<comma> I meant not thee; I meant thy master,meant not
1522,Why<comma> I tell thee<comma> I care not though he burn himself in love,care not
1523,Because thou hast not so much charity in thee as to go to the ale with a Christian,hast not
1524,Then let me go and hinder not my course,hinder not
1525,Come<comma> answer not<comma> but to it presently,answer not
1526,Win her with gifts if she respect not words; Dumb jewels often in their silent kind More than quick words do move a woman’s mind,respect not
1527,I fly not death<comma> to fly his deadly doom; Tarry I here<comma> I but attend on death<comma> But fly I hence<comma> I fly away from life,fly not
1528,The time now serves not to expostulate,serves not
1529,He lives not now that knows me to be in love<comma> yet I am in love<comma> but a team of horse shall not pluck that from me<comma> nor who ’tis I love; and yet ’tis a woman<comma> but what woman I will not tell myself; and yet ’tis a milk-maid; yet ’tis not a maid<comma> for she hath had gossips; yet ’tis a maid<comma> for she is her master’s maid and serves for wages,lives not
1530,A special virtue<comma> for then she need not be washed and scoured,need not
1531,That’s as much as to say“ bastard virtues<comma>” that indeed know not their fathers and therefore have no names,know not
1532,It’s no matter for that<comma> so she sleep not in her talk,sleep not
1533,I care not for that neither<comma> because I love crusts,care not
1534,Sir Thurio<comma> fear not but that she will love you Now Valentine is banished from her sight,fear not
1535,So I believe<comma> but Thurio thinks not so,thinks not
1536,But say this weed her love from Valentine<comma> It follows not that she will love Sir Thurio,follows not
1537,If there be ten<comma> shrink not<comma> but down with ’em,shrink not
1538,Some sixteen months<comma> and longer might have stayed If crooked fortune had not thwarted me,had not
1539,Ay<comma> but I hope<comma> sir<comma> that you love not here,love not
1540,I perceive you delight not in music,delight not
1541,Sir Thurio<comma> fear not you,fear not
1542,He heard not that,heard not
1543,O Eglamour<comma> thou art a gentleman— Think not I flatter<comma> for I swear I do not— Valiant<comma> wise<comma> remorseful<comma> well accomplished,Think not
1544,Urge not my father’s anger<comma> Eglamour<comma> But think upon my grief<comma> a lady’s grief<comma> And on the justice of my flying hence To keep me from a most unholy match<comma> Which heaven and fortune still rewards with plagues,Urge not
1545,If I had not had more wit than he<comma> to take a fault upon me that he did<comma> I think verily he had been hanged for ’t,had not
1546,He thrusts me himself into the company of three or four gentlemanlike dogs under the Duke’s table; he had not been there— bless the mark,had not
1547,,think’st not
1548,It seems you loved not her<comma> to leave her token,loved not
1549,Not so; I think she lives,lives Not
1550,She dreams on him that has forgot her love; You dote on her that cares not for your love,cares not
1551,And at that time I made her weep agood<comma> For I did play a lamentable part; Madam<comma> ’twas Ariadne<comma> passioning For Theseus’ perjury and unjust flight<comma> Which I so lively acted with my tears That my poor mistress<comma> movèd therewithal<comma> Wept bitterly; and would I might be dead If I in thought felt not her very sorrow,felt not
1552,She will not fail<comma> for lovers break not hours<comma> Unless it be to come before their time<comma> So much they spur their expedition,break not
1553,She needs not when she knows it cowardice,needs not
1554,Therefore I pray you stand not to discourse<comma> But mount you presently and meet with me Upon the rising of the mountain foot That leads toward Mantua<comma> whither they are fled,stand not
1555,Fear not; he bears an honorable mind And will not use a woman lawlessly,Fear not
1556,O thou that dost inhabit in my breast<comma> Leave not the mansion so long tenantless Lest<comma> growing ruinous<comma> the building fall And leave no memory of what it was,Leave not
1557,Madam<comma> this service I have done for you— Though you respect not aught your servant doth— To hazard life<comma> and rescue you from him That would have forced your honor and your love,respect not
1558,Now I dare not say I have one friend alive; thou wouldst disprove me,dare not
1559,Thurio<comma> give back<comma> or else embrace thy death; Come not within the measure of my wrath,Come not
1560,Sir Valentine<comma> I care not for her<comma> I,care not
1561,I have not seen you long,have not
1562,The fire i’ th’ flint Shows not till it be struck; our gentle flame Provokes itself and<comma> like the current<comma> flies Each bound it chases,Shows not
1563,My free drift Halts not particularly but moves itself In a wide sea of wax,Halts not
1564,Go not away,Go not
1565,I eat not lords,eat not
1566,Go not you hence Till I have thanked you,Go not
1567,Who dies that bears not one spurn to their graves Of their friends’ gift,bears not
1568,’Tis pity bounty had not eyes behind<comma> That man might ne’er be wretched for his mind,had not
1569,Nay<comma> an you begin to rail on society once<comma> I am sworn not to give regard to you,sworn not
1570,I speak not to thee,speak not
1571,I know not which is which,know not
1572,I did endure Not seldom nor no slight checks when I have Prompted you in the ebb of your estate And your great flow of debts,endure Not
1573,You are honorable<comma> But yet they could have wished— they know not— Something hath been amiss— a noble nature May catch a wrench— would all were well— ’tis pity,know not
1574,O<comma> may diseases only work upon ’t<comma> And when he’s sick to death<comma> let not that part of nature Which my lord paid for be of any power To expel sickness<comma> but prolong his hour,let not
1575,The devil knew not what he did when he made man politic,knew not
1576,I need not tell him that,need not
1577,It comes not ill,comes not
1578,I hate not to be banished,hate not
1579,The swallow follows not summer more willing than we your Lordship,follows not
1580,I hope it remains not unkindly with your Lordship that I returned you an empty messenger,remains not
1581,Think not on ’t<comma> sir,Think not
1582,Doubt not that<comma> if money and the season can yield it,Doubt not
1583,Make not a city feast of it<comma> to let the meat cool ere we can agree upon the first place,Make not
1584,Lend to each man enough<comma> that one need not lend to another; for<comma> were your godheads to borrow of men<comma> men would forsake the gods,need not
1585,O thou wall That girdles in those wolves<comma> dive in the earth And fence not Athens,fence not
1586,Let not thy sword skip one,Let not
1587,Pity not honored age for his white beard; He is an usurer,Pity not
1588,Let not the virgin’s cheek Make soft thy trenchant sword<comma> for those milk paps<comma> That through the window-bars bore at men’s eyes<comma> Are not within the leaf of pity writ<comma> But set them down horrible traitors,Let not
1589,Spare not the babe<comma> Whose dimpled smiles from fools exhaust their mercy; Think it a bastard whom the oracle Hath doubtfully pronounced the throat shall cut<comma> And mince it sans remorse,Spare not
1590,Shame not these woods By putting on the cunning of a carper,Shame not
1591,I flatter not but say thou art a caitiff,flatter not
1592,If thou hadst not been born the worst of men<comma> Thou hadst been a knave and flatterer,hadst not
1593,And what a beast art thou already that seest not thy loss in transformation,seest not
1594,When I know not what else to do<comma> I’ll see thee again,know not
1595,If he care not for ’t<comma> he will supply us easily,care not
1596,Yet thanks I must you con That you are thieves professed<comma> that you work not In holier shapes<comma> for there is boundless theft In limited professions,work not
1597,Trust not the physician; His antidotes are poison<comma> and he slays More than you rob,Trust not
1598,Love not yourselves,Love not
1599,So it is said<comma> my noble lord<comma> but therefor Came not my friend nor I,Came not
1600,) If where thou art<comma> two villains shall not be<comma> Come not near him,Come not
1602,But if he sack fair Athens And take our goodly agèd men by th’ beards<comma> Giving our holy virgins to the stain Of contumelious<comma> beastly<comma> mad-brained war<comma> Then let him know<comma> and tell him Timon speaks it In pity of our agèd and our youth<comma> I cannot choose but tell him that I care not<comma> And let him take ’t at worst— for their knives care not<comma> While you have throats to answer,care not
1603,Come not to me again<comma> but say to Athens<comma> Timon hath made his everlasting mansion Upon the beachèd verge of the salt flood<comma> Who once a day with his embossèd froth The turbulent surge shall cover,Come not
1604,We stand much hazard if they bring not Timon,bring not
1605,All have not offended,have not
1606,Like a shepherd Approach the fold and cull th’ infected forth<comma> But kill not all together,kill not
1607,Seek not my name,Seek not
1608,Pass by and curse thy fill<comma> but pass and stay not here thy gait,stay not
1609,Romans<comma> friends<comma> followers<comma> favorers of my right<comma> If ever Bassianus<comma> Caesar’s son<comma> Were gracious in the eyes of royal Rome<comma> Keep<comma> then<comma> this passage to the Capitol<comma> And suffer not dishonor to approach The imperial seat<comma> to virtue consecrate<comma> To justice<comma> continence<comma> and nobility; But let desert in pure election shine<comma> And<comma> Romans<comma> fight for freedom in your choice,suffer not
1610,A nobler man<comma> a braver warrior<comma> Lives not this day within the city walls,Lives not
1611,Sufficeth not that we are brought to Rome To beautify thy triumphs and return Captive to thee and to thy Roman yoke<comma> But must my sons be slaughtered in the streets For valiant doings in their country’s cause,Sufficeth not
1612,Andronicus<comma> stain not thy tomb with blood,stain not
1613,Oppose not Scythia to ambitious Rome,Oppose not
1614,Though chance of war hath wrought this change of cheer<comma> Thou com’st not to be made a scorn in Rome,com’st not
1615,Rest on my word<comma> and let not discontent Daunt all your hopes,let not
1616,My lord<comma> you pass not here,pass not
1617,He rests not in this tomb,rests not
1618,He comes not here,comes not
1619,Not I<comma> till Mutius’ bones be burièd,burièd Not
1620,Let not young Mutius<comma> then<comma> that was thy joy<comma> Be barred his entrance here,Let not
1621,I know not<comma> Marcus<comma> but I know it is,know not
1622,Lose not so noble a friend on vain suppose<comma> Nor with sour looks afflict his gentle heart,Lose not
1623,— And fear not<comma> lords— and you<comma> Lavinia,fear not
1624,Away<comma> and talk not; trouble us no more,talk not
1625,I care not<comma> I<comma> knew she and all the world,care not
1626,What<comma> hast not thou full often struck a doe And borne her cleanly by the keeper’s nose,hast not
1627,Chiron<comma> we hunt not<comma> we<comma> with horse nor hound<comma> But hope to pluck a dainty doe to ground,hunt not
1628,Here comes a parcel of our hopeful booty<comma> Which dreads not yet their lives’ destruction,dreads not
1629,Why are you sequestered from all your train<comma> Dismounted from your snow-white goodly steed<comma> And wandered hither to an obscure plot<comma> Accompanied but with a barbarous Moor<comma> If foul desire had not conducted you,had not
1630,But when you have the honey you desire<comma> Let not this wasp outlive<comma> us both to sting,Let not
1631,Yet every mother breeds not sons alike,breeds not
1632,I know not what it means,know not
1633,O<comma> tell me who it is<comma> for ne’er till now Was I a child to fear I know not what,know not
1634,We know not where you left them all alive<comma> But<comma> out alas<comma> here have we found him dead,know not
1635,Fear not thy sons; they shall do well enough,Fear not
1636,Stay not to talk with them,Stay not
1637,A stone is soft as wax<comma> tribunes more hard than stones; A stone is silent and offendeth not<comma> And tribunes with their tongues doom men to death,offendeth not
1638,Which of your hands hath not defended Rome And reared aloft the bloody battleax<comma> Writing destruction on the enemy’s castle,hath not
1639,It fits not with this hour,fits not
1640,Why<comma> I have not another tear to shed,have not
1641,O<comma> handle not the theme<comma> to talk of hands<comma> Lest we remember still that we have none,handle not
1642,Mine eyes are cloyed with view of tyranny; A deed of death done on the innocent Becomes not Titus’ brother,Becomes not
1643,My aunt Lavinia Follows me everywhere<comma> I know not why,know not
1644,— Alas<comma> sweet aunt<comma> I know not what you mean,know not
1645,My lord<comma> I know not<comma> I<comma> nor can I guess<comma> Unless some fit or frenzy do possess her; For I have heard my grandsire say full oft<comma> Extremity of griefs would make men mad<comma> And I have read that Hecuba of Troy Ran mad for sorrow,know not
1646,Or slunk not Saturnine<comma> as Tarquin erst<comma> That left the camp to sin in Lucrece’ bed,slunk not
1647,When we join in league<comma> I am a lamb; but if you brave the Moor<comma> The chafèd boar<comma> the mountain lioness<comma> The ocean swells not so as Aaron storms,swells not
1648,Alas<comma> sir<comma> I know not Jubiter; I never drank with him in all my life,know not
1649,Touch not the boy,Touch not
1650,Ay<comma> that I had not done a thousand more,had not
1651,Oft have I digged up dead men from their graves And set them upright at their dear friends’ door<comma> Even when their sorrows almost was forgot<comma> And on their skins<comma> as on the bark of trees<comma> Have with my knife carvèd in Roman letters“ Let not your sorrow die<comma> though I am dead,Let not
1652,This King of Naples<comma> being an enemy To me inveterate<comma> hearkens my brother’s suit<comma> Which was that he<comma> in lieu o’ th’ premises Of homage and I know not how much tribute<comma> Should presently extirpate me and mine Out of the dukedom<comma> and confer fair Milan<comma> With all the honors<comma> on my brother; whereon<comma> A treacherous army levied<comma> one midnight Fated to th’ purpose did Antonio open The gates of Milan<comma> and i’ th’ dead of darkness The ministers for th’ purpose hurried thence Me and thy crying self,know not
1653,Dear<comma> they durst not<comma> So dear the love my people bore me<comma> nor set A mark so bloody on the business<comma> but With colors fairer painted their foul ends,durst not
1654,Know thus far forth: By accident most strange<comma> bountiful Fortune<comma> Now my dear lady<comma> hath mine enemies Brought to this shore; and by my prescience I find my zenith doth depend upon A most auspicious star<comma> whose influence If now I court not<comma> but omit<comma> my fortunes Will ever after droop,court not
1655,Not a hair perished,perished Not
1656,Thou dost here usurp The name thou ow’st not<comma> and hast put thyself Upon this island as a spy<comma> to win it From me<comma> the lord on ’t,ow’st not
1657,O dear father<comma> Make not too rash a trial of him<comma> for He’s gentle and not fearful,Make not
1658,— Put thy sword up<comma> traitor<comma> Who mak’st a show<comma> but dar’st not strike<comma> thy conscience Is so possessed with guilt,dar’st not
1659,Hang not on my garments,Hang not
1660,,Speak not
1661,He misses not much,misses not
1662,An it had not fallen flatlong,had not
1663,I find Not myself disposed to sleep,find Not
1664,If ’twere a kibe<comma> ’Twould put me to my slipper<comma> but I feel not This deity in my bosom,feel not
1665,If it should thunder as it did before<comma> I know not where to hide my head,know not
1666,” She loved not the savor of tar nor of pitch<comma> Yet a tailor might scratch her where’er she did itch,loved not
1667,I have not scaped drowning to be afeard now of your four legs<comma> for it hath been said“ As proper a man as ever went on four legs cannot make him give ground<comma>” and it shall be said so again while Stephano breathes at’ nostrils,have not
1668,Alas now<comma> pray you<comma> Work not so hard,Work not
1669,At mine unworthiness<comma> that dare not offer What I desire to give<comma> and much less take What I shall die to want,dare not
1670,Tell not me,Tell not
1671,Remember First to possess his books<comma> for without them He’s but a sot<comma> as I am<comma> nor hath not One spirit to command,hath not
1672,Faith<comma> sir<comma> you need not fear,need not
1673,These our actors<comma> As I foretold you<comma> were all spirits and Are melted into air<comma> into thin air; And like the baseless fabric of this vision<comma> The cloud-capped towers<comma> the gorgeous palaces<comma> The solemn temples<comma> the great globe itself<comma> Yea<comma> all which it inherit<comma> shall dissolve<comma> And<comma> like this insubstantial pageant faded<comma> Leave not a rack behind,Leave not
1674,My charms crack not<comma> my spirits obey<comma> and time Goes upright with his carriage,crack not
1675,They being penitent<comma> The sole drift of my purpose doth extend Not a frown further,extend Not
1676,I rather think You have not sought her help<comma> of whose soft grace<comma> For the like loss<comma> I have her sovereign aid And rest myself content,have not
1677,We were dead of sleep And— how<comma> we know not— all clapped under hatches<comma> Where<comma> but even now<comma> with strange and several noises Of roaring<comma> shrieking<comma> howling<comma> jingling chains<comma> And more diversity of sounds<comma> all horrible<comma> We were awaked<comma> straightway at liberty<comma> Where we<comma> in all her trim<comma> freshly beheld Our royal<comma> good<comma> and gallant ship<comma> our master Cap’ring to eye her,know not
1678,Ay<comma> madam<comma> well<comma> for I was bred and born Not three hours’ travel from this very place,born Not
1679,Sir<comma> I have not you by th’ hand,have not
1680,I think not so<comma> my lord,think not
1681,That’s as much to say as<comma> I wear not motley in my brain,wear not
1682,I know not<comma> madam,know not
1683,I do I know not what<comma> and fear to find Mine eye too great a flatterer for my mind,know not
1684,Fortune forbid my outside have not charmed her,have not
1685,Ay<comma> ay<comma> I care not for good life,care not
1686,If my lady have not called up her steward Malvolio and bid him turn you out of doors<comma> never trust me,have not
1687,Not a flower<comma> not a flower sweet On my black coffin let there be strown; Not a friend<comma> not a friend greet My poor corpse where my bones shall be thrown,thrown Not
1688,For him<comma> I think not on him,think not
1689,A murd’rous guilt shows not itself more soon Than love that would seem hid,shows not
1690,You have not seen such a thing as ’tis,have not
1691,Of what nature the wrongs are thou hast done him<comma> I know not<comma> but thy intercepter<comma> full of despite<comma> bloody as the hunter<comma> attends thee at the orchard end,know not
1692,I am one that had rather go with Sir Priest than Sir Knight<comma> I care not who knows so much of my mettle,care not
1693,I have not seen such a firago,have not
1694,Thou know’st not me,know’st not
1695,Blame not this haste of mine,Blame not
1696,I know not what ’twas but distraction,know not
1697,Fear not<comma> Cesario,Fear not
1698,But if he had not been in drink<comma> he would have tickled you othergates than he did,had not
1699,But as a madman’s epistles are no gospels<comma> so it skills not much when they are delivered,skills not
1700,This savors not much of distraction,savors not
1701,“ By the Lord<comma> Fool<comma> I am not mad”— but<comma> do you remember“ Madam<comma> why laugh you at such a barren rascal; an you smile not<comma> he’s gagged”,smile not
1702,He hath not told us of the Captain yet,hath not
1703,I tell thee<comma> Pandarus: When I do tell thee there my hopes lie drowned<comma> Reply not in how many fathoms deep They lie indrenched,Reply not
1704,I care not an she were a blackamoor; ’tis all one to me,care not
1705,There is no man hath a virtue that he hath not a glimpse of<comma> nor any man an attaint but he carries some stain of it,hath not
1706,She came to him th’ other day into the compassed window— and you know he has not past three or four hairs on his chin—,has not
1707,They laughed not so much at the hair as at his pretty answer,laughed not
1708,Speak not so loud,Speak not
1709,I think he went not forth today,went not
1710,You are such a woman a man knows not at what ward you lie,knows not
1711,That she beloved knows naught that knows not this: Men prize the thing ungained more than it is,knows not
1712,The still and mental parts That do contrive how many hands shall strike When fitness calls them on and know by measure Of their observant toil the enemy’s weight— Why<comma> this hath not a fingers dignity,hath not
1713,Nor I from Troy come not to whisper with him,come not
1714,He bade me take a trumpet And to this purpose speak:“ Kings<comma> princes<comma> lords<comma> If there be one among the fair’st of Greece That holds his honor higher than his ease<comma> That seeks his praise more than he fears his peril<comma> That knows his valor and knows not his fear<comma> That loves his mistress more than in confession With truant vows to her own lips he loves And dare avow her beauty and her worth In other arms than hers— to him this challenge,knows not
1716,But we are soldiers<comma> And may that soldier a mere recreant prove That means not<comma> hath not<comma> or is not in love,hath not
1717,But yet you look not well upon him<comma> for whosomever you take him to be<comma> he is Ajax,look not
1718,Ay<comma> but that fool knows not himself,knows not
1719,Has not so much wit—,Has not
1720,Marry<comma> this<comma> sir<comma> is proclaimed through all our host: That Hector<comma> by the fifth hour of the sun<comma> Will with a trumpet ’twixt our tents and Troy Tomorrow morning call some knight to arms That hath a stomach<comma> and such a one that dare Maintain— I know not what; ’tis trash,know not
1721,But value dwells not in particular will; It holds his estimate and dignity As well wherein ’tis precious of itself As in the prizer,dwells not
1722,We turn not back the silks upon the merchant When we have soiled them<comma> nor the remainder viands We do not throw in unrespective sieve Because we now are full,turn not
1723,Sir<comma> I propose not merely to myself The pleasures such a beauty brings with it<comma> But I would have the soil of her fair rape Wiped off in honorable keeping her,propose not
1724,Thus to persist In doing wrong extenuates not wrong<comma> But makes it much more heavy,extenuates not
1725,O thou great thunder-darter of Olympus<comma> forget that thou art Jove<comma> the king of gods; and<comma> Mercury<comma> lose all the serpentine craft of thy caduceus<comma> if you take not that little<comma> little<comma> less than little wit from them that they have<comma> which short-armed ignorance itself knows is so abundant scarce it will not in circumvention deliver a fly from a spider without drawing their massy irons and cutting the web,take not
1726,Heaven bless thee from a tutor<comma> and discipline come not near thee,come not
1727,I have not done,have not
1729,Let him be told so<comma> lest perchance he think We dare not move the question of our place Or know not what we are,know not
1730,The amity that wisdom knits not<comma> folly may easily untie,knits not
1731,I know not what pride is,know not
1732,Possessed he is with greatness And speaks not to himself but with a pride That quarrels at self-breath,speaks not
1733,Friend<comma> we understand not one another,understand not
1734,It should seem<comma> fellow<comma> that thou hast not seen the Lady Cressid,hast not
1735,Nay<comma> I care not for such words<comma> no<comma> no,care not
1736,The shaft confounds Not that it wounds But tickles still the sore,confounds Not
1737,I know not what I speak,know not
1738,But you are wise<comma> Or else you love not; for to be wise and love Exceeds man’s might,love not
1739,What the declined is He shall as soon read in the eyes of others As feel in his own fall<comma> for men<comma> like butterflies<comma> Show not their mealy wings but to the summer<comma> And not a man<comma> for being simply man<comma> Hath any honor<comma> but honor for those honors That are without him— as place<comma> riches<comma> and favor<comma> Prizes of accident as oft as merit<comma> Which<comma> when they fall<comma> as being slippery slanders<comma> The love that leaned on them<comma> as slippery too<comma> Doth one pluck down another and together Die in the fall,Show not
1740,A strange fellow here Writes me that man<comma> how dearly ever parted<comma> How much in having<comma> or without or in<comma> Cannot make boast to have that which he hath<comma> Nor feels not what he owes<comma> but by reflection; As when his virtues<comma> shining upon others<comma> Heat them<comma> and they retort that heat again To the first giver,feels not
1741,The beauty that is borne here in the face The bearer knows not<comma> but commends itself To others’ eyes; nor doth the eye itself<comma> That most pure spirit of sense<comma> behold itself<comma> Not going from itself<comma> but eye to eye opposed Salutes each other with each other’s form,knows not
1742,For speculation turns not to itself Till it hath traveled and is mirrored there Where it may see itself,turns not
1743,A very horse<comma> that has he knows not what,knows not
1744,Let not virtue seek Remuneration for the thing it was<comma> For beauty<comma> wit<comma> High birth<comma> vigor of bone<comma> desert in service<comma> Love<comma> friendship<comma> charity are subjects all To envious and calumniating Time,Let not
1745,Then marvel not<comma> thou great and complete man<comma> That all the Greeks begin to worship Ajax<comma> Since things in motion sooner catch the eye Than what stirs not,marvel not
1746,The man’s undone forever<comma> for if Hector break not his neck i’ th’ combat<comma> he’ll break ’t himself in vainglory,break not
1747,He knows not me,knows not
1748,He professes not answering; speaking is for beggars; he wears his tongue in ’s arms,professes not
1749,My mind is troubled<comma> like a fountain stirred<comma> And I myself see not the bottom of it,see not
1750,Since she could speak<comma> She hath not given so many good words breath As for her Greeks and Trojans suffered death,hath not
1751,Dear<comma> trouble not yourself,trouble not
1752,Good<comma> good<comma> my lord; the secrets of nature Have not more gift in taciturnity,Have not
1753,Injurious Time now with a robber’s haste Crams his rich thiev’ry up<comma> he knows not how,knows not
1754,I speak not“ Be thou true” as fearing thee<comma> For I will throw my glove to Death himself That there is no maculation in thy heart; But“ Be thou true<comma>” say I<comma> to fashion in My sequent protestation:“ Be thou true<comma> And I will see thee,speak not
1755,Fear not my truth,Fear not
1756,He cares not; he’ll obey conditions,cares not
